"","V1","V2","V3","V4","V5","V6","V7","V8"
"1834",76.375,1.092222,-1.369675,8.547236,1.293504e-13,0,0,0.4985122
"1835",76.41667,1.124632,-1.298073,10.47486,1.293504e-13,0,0,0.7377352
"1836",76.45833,1.132112,-1.487367,10.13823,0.4755741,1.85416,0.3608227,0.6984878
"1837",76.5,1.480317,-1.861017,11.24668,63.19648,75.47642,42.00736,0.6746219
"1838",76.54167,1.840987,-1.669254,12.25913,216.5874,212.5835,114.6467,0.8499992
"1839",76.58333,1.690569,-1.448685,13.77076,381.5567,405.396,299.9386,0.8269116
"1840",76.625,1.607465,-1.621519,20.03234,522.3815,564.1283,431.506,0.9045977
"1841",76.66667,1.6432,-1.868424,21.3443,621.6302,678.4615,527.238,0.4646056
"1842",76.70833,1.888356,-2.180347,22.9161,669.2973,741.644,625.1159,0.1369386
"1843",76.75,2.595569,-2.233843,24.28054,661.3406,745.1105,645.6448,0
"1844",76.79167,3.55708,-2.053603,25.15603,598.2722,683.379,599.1746,0
"1845",76.83333,4.290056,-1.933442,25.31987,483.9149,562.4958,484.2621,0
"1846",76.875,4.70973,-1.951548,24.74005,331.7678,401.204,333.856,0
"1847",76.91667,4.823582,-1.955664,22.05084,162.7927,215.1632,163.1868,0
"1848",76.95833,4.098086,-1.83468,21.40446,28.79052,46.75709,28.82784,0.2630583
"1849",77,3.943513,-1.726042,20.27426,1.293504e-13,0,0,0.5538278
"1850",77.04167,3.715808,-1.558146,19.34628,1.293504e-13,0,0,0.7245815
"1851",77.08333,3.326883,-1.536748,18.96101,1.293504e-13,0,0,0.8645568
"1852",77.125,3.026878,-2.007514,16.62508,1.293504e-13,0,0,0.4784918
"1853",77.16667,3.197241,-2.414907,16.07726,1.293504e-13,0,0,0
"1854",77.20833,3.783123,-2.800079,15.90958,1.293504e-13,0,0,0
"1855",77.25,4.433825,-3.260146,15.34512,1.293504e-13,0,0,0.0215464
"1856",77.29167,4.927462,-3.66507,15.00081,1.293504e-13,0,0,0.03384554
"1857",77.33333,5.067907,-3.755602,14.99313,1.293504e-13,0,0,0.1015061
"1858",77.375,4.738816,-3.695522,12.96311,1.293504e-13,0,0,0.08615507
"1859",77.41667,4.313325,-3.862594,15.23248,1.293504e-13,0,0,0.05539194
"1860",77.45833,3.683398,-4.253528,14.83953,0.3292436,1.430928,0.28486,0.07001053
"1861",77.5,2.860671,-4.405786,15.87118,60.80032,82.26829,50.78105,0.1801383
"1862",77.54167,3.856254,-5.151439,17.76041,213.2584,231.6894,173.2519,0.8992569
"1863",77.58333,7.764625,-3.339155,18.74214,377.6241,397.6368,312.3775,0.7946531
"1864",77.625,7.605897,-2.628069,20.15522,517.8087,438.8919,274.6241,0.5216608
"1865",77.66667,7.252706,-2.551528,20.24098,617.8073,496.4111,283.9485,0.3070667
"1866",77.70833,7.88845,-2.26018,20.63521,667.9804,614.3116,440.2227,0.400882
"1867",77.75,7.507003,-1.726042,20.98719,661.0662,675.4988,519.6037,0.1738513
"1868",77.79167,7.185391,-1.249515,21.38526,601.2537,657.7029,552.1727,0.07999023
"1869",77.83333,6.844666,-0.8594047,20.92064,488.378,555.2606,472.5828,0.0215464
"1870",77.875,6.39923,-0.6618806,19.12485,336.4504,405.8999,336.7046,0.01153617
"1871",77.91667,5.39035,-0.586986,16.5278,164.9693,218.4685,166.7571,0.01153617
"1872",77.95833,4.393935,-1.034707,15.56143,27.82108,45.32616,28.10619,0.03384554
"1873",78,4.006672,-1.363914,15.09937,1.293504e-13,0,0,0.003082416
"1874",78.04167,3.567053,-1.671723,13.65557,1.293504e-13,0,0,0.003082416
"1875",78.08333,3.360124,-1.819866,12.83383,1.293504e-13,0,0,0.04538172
"1876",78.125,3.056795,-1.812459,9.686403,1.293504e-13,0,0,0
"1877",78.16667,2.773412,-1.707112,9.028502,1.293504e-13,0,0,0.001556468
"1878",78.20833,2.329637,-1.640448,8.42052,1.293504e-13,0,0,0
"1879",78.25,1.959825,-1.59189,7.751099,1.293504e-13,0,0,0
"1880",78.29167,1.780321,-1.65197,7.123917,1.293504e-13,0,0,0
"1881",78.33333,1.708021,-1.721104,6.555614,1.293504e-13,0,0,0
"1882",78.375,1.668131,-1.706289,4.505113,1.293504e-13,0,0,0
"1883",78.41667,1.397213,-1.607527,6.156265,1.293504e-13,0,0,0
"1884",78.45833,1.595831,-1.648678,6.018029,0.2743697,1.310005,0.2658694,0.05844384
"1885",78.5,2.117723,-1.833857,6.850005,62.17216,89.42293,56.02248,0.1530832
"1886",78.54167,2.878122,-1.412472,9.121939,219.8616,277.2171,214.9934,0.01385561
"1887",78.58333,3.057626,-1.232231,10.95229,388.9098,466.5027,396.3353,0
"1888",78.625,3.2845,-1.038822,17.4481,532.1125,614.4123,532.8972,0
"1889",78.66667,3.477301,-0.9384144,18.8855,631.9465,716.9958,626.2173,0
"1890",78.70833,3.747388,-0.6734028,20.1181,678.9003,767.441,678.9544,0
"1891",78.75,4.321635,-0.393577,21.05631,668.6571,757.8276,669.4971,0
"1892",78.79167,4.683968,-0.1837076,21.75773,601.3268,686.5835,603.0487,0
"1893",78.83333,4.849344,-0.1483179,21.67837,483.6222,560.2789,480.1981,0
"1894",78.875,5.008903,-0.202637,21.16127,327.762,397.0926,330.6655,0.01690751
"1895",78.91667,5.002255,-0.04708677,17.95496,156.1529,207.3838,156.654,0.124609
"1896",78.95833,4.103903,-0.2618943,16.6814,24.36403,40.18691,24.34604,0.2438008
"1897",79,3.544615,-0.4709406,15.48975,1.293504e-13,0,0,0.3045946
"1898",79.04167,2.983664,-0.8297761,14.50034,1.293504e-13,0,0,0.5145499
"1899",79.08333,2.549031,-1.195196,12.35897,1.293504e-13,0,0,0.9776601
"1900",79.125,2.188361,-1.183673,10.48254,1.293504e-13,0,0,0.9345978
"1901",79.16667,2.05124,-1.317825,10.20223,1.293504e-13,0,0,0.8130865
"1902",79.20833,2.005533,-1.49642,10.12415,1.293504e-13,0,0,0.3439031
"1903",79.25,1.96315,-1.647855,9.372812,1.293504e-13,0,0,0
"1904",79.29167,2.074509,-1.661846,8.301483,1.293504e-13,0,0,0
"1905",79.33333,2.049578,-1.380375,7.835577,1.293504e-13,0,0,0
"1906",79.375,1.766194,-1.107956,5.64556,1.293504e-13,0,0,0
"1907",79.41667,1.511065,-1.04623,7.813817,1.293504e-13,0,0,0
"1908",79.45833,1.342364,-1.584483,7.153356,0.1829131,0.987542,0.170916,0.003082416
"1909",79.5,1.77118,-2.335074,8.154287,58.5139,89.68493,58.94704,0.001556468
"1910",79.54167,2.628811,-2.287339,10.08575,213.3498,275.6048,219.1713,0
"1911",79.58333,3.230482,-2.075824,12.46904,381.6665,459.5295,390.9799,0
"1912",79.625,3.703343,-1.590244,18.70758,524.5216,606.8143,528.2255,0
"1913",79.66667,4.067337,-1.090673,20.16546,624.1544,713.2874,629.7686,0
"1914",79.70833,4.326621,-1.012486,21.02303,670.6692,766.3124,682.6386,0
"1915",79.75,4.580088,-1.251984,21.76797,660.3346,752.648,669.8199,0
"1916",79.79167,5.289794,-1.268444,21.99325,593.2055,682.8752,599.9722,0
"1917",79.83333,6.214739,-0.870927,21.67965,475.757,561.2463,487.3386,0
"1918",79.875,6.562113,-0.5573574,19.89411,320.6101,393.0014,322.9363,0.01153617
"1919",79.91667,6.123325,-0.8001475,16.15406,150.2997,194.2031,142.487,0.09384585
"1920",79.95833,5.221649,-1.323586,15.48975,21.91299,37.06305,21.64936,0.220759
"1921",80,4.954886,-1.857725,14.72434,1.293504e-13,0,0,0.2815528
"1922",80.04167,4.864303,-2.244543,13.26006,1.293504e-13,0,0,0.6184365
"1923",80.08333,4.921644,-2.38034,12.75703,1.293504e-13,0,0,0.7938291
"1924",80.125,5.151011,-2.395155,11.95194,1.293504e-13,0,0,0.6946119
"1925",80.16667,5.391181,-2.614077,11.96602,1.293504e-13,0,0,0.4315536
"1926",80.20833,5.06209,-3.010772,11.7945,1.293504e-13,0,0,0.30844
"1927",80.25,4.822751,-3.209119,11.68442,1.293504e-13,0,0,0.2276563
"1928",80.29167,4.770395,-3.567131,10.92797,1.293504e-13,0,0,0.1691819
"1929",80.33333,4.699757,-3.628034,10.97405,1.293504e-13,0,0,0.6007355
"1930",80.375,4.680643,-3.49306,10.66173,1.293504e-13,0,0,0.8960829
"1931",80.41667,5.035497,-3.22311,13.17558,1.293504e-13,0,0,1
"1932",80.45833,5.201704,-2.537537,13.60181,0.1097479,0.6247714,0,1
"1933",80.5,5.126911,-2.445359,14.18675,53.99595,56.61235,13.04659,1
"1934",80.54167,4.422191,-3.09225,14.5349,203.3994,148.5545,31.98029,1
"1935",80.58333,5.956287,-2.923532,14.67186,367.82,285.2384,100.4037,1
"1936",80.625,6.35934,-2.491448,16.51884,507.9314,344.0072,98.20075,1
"1937",80.66667,6.469868,-2.553174,17.24458,605.4972,501.0868,217.0254,0.9045977
"1938",80.70833,6.522223,-2.641237,17.86409,650.8963,555.3412,284.7651,0.9484535
"1939",80.75,6.406709,-2.619015,18.54247,640.0495,637.5692,431.8098,0.8277051
"1940",80.79167,6.542168,-2.281578,18.63974,571.5852,583.6171,394.2273,0.8646178
"1941",80.83333,6.563775,-1.959779,18.6167,456.7706,505.0169,387.5996,0.9345978
"1942",80.875,6.245488,-1.868424,17.42378,305.3734,302.0065,158.2493,1
"1943",80.91667,5.897283,-1.288197,15.39632,140.2395,96.7388,14.0531,1
"1944",80.95833,4.780368,-1.227293,15.11985,18.82176,13.54343,2.126955,1
"1945",81,4.329945,-1.033884,14.99825,1.293504e-13,0,0,1
"1946",81.04167,3.336024,-1.150753,14.28275,1.293504e-13,0,0,1
"1947",81.08333,2.357893,-2.126028,14.23795,1.293504e-13,0,0,1
"1948",81.125,2.292241,-3.074967,11.96858,1.293504e-13,0,0,1
"1949",81.16667,2.710253,-3.43051,12.11833,1.293504e-13,0,0,0.9861444
"1950",81.20833,2.893912,-3.392652,12.00954,1.293504e-13,0,0,0.8200143
"1951",81.25,2.768425,-3.513635,11.1302,1.293504e-13,0,0,0.8915356
"1952",81.29167,2.894743,-3.704575,10.52734,1.293504e-13,0,0,0.9915462
"1953",81.33333,3.104996,-3.742434,9.7696,1.293504e-13,0,0,0.9899898
"1954",81.375,3.301952,-3.683177,8.39108,1.293504e-13,0,0,0.3131705
"1955",81.41667,3.237131,-3.813213,8.832668,1.293504e-13,0,0,0.1654739
"1956",81.45833,3.193917,-4.018145,9.507208,0.07316524,0.483694,0.05697201,0.09476142
"1957",81.5,3.124941,-4.336652,10.07039,52.97163,72.15102,37.90538,0.08932904
"1958",81.54167,4.22939,-4.624708,11.8521,203.3079,250.5535,185.4249,0.1469183
"1959",81.58333,4.809454,-4.145712,13.71701,369.4662,435.3246,359.8162,0.2099858
"1960",81.625,5.401984,-3.676592,20.24098,511.8457,592.243,512.4062,0.1477424
"1961",81.66667,5.865703,-3.212411,21.59646,612.0272,696.8217,610.7779,0.1331238
"1962",81.70833,6.125818,-2.644529,22.7369,659.4017,745.1709,655.1781,0.007690782
"1963",81.75,6.288702,-2.027266,23.4396,646.3783,731.5267,644.4674,0.237697
"1964",81.79167,6.14327,-1.572961,23.81719,570.5426,664.918,587.1915,0.3515328
"1965",81.83333,5.907255,-1.6602,23.45368,450.2955,538.9561,463.9421,0.05157707
"1966",81.875,5.73523,-1.503827,22.55131,297.0509,360.4528,287.7846,0.09305236
"1967",81.91667,5.143531,-1.258568,19.39748,133.0144,173.2229,116.3558,0.2099858
"1968",81.95833,4.191993,-1.462676,18.82278,16.37072,27.10702,13.92016,0.1161552
"1969",82,3.575363,-1.592713,18.0932,1.293504e-13,0,0,0
"1970",82.04167,3.159013,-1.52358,17.19467,1.293504e-13,0,0,0
"1971",82.08333,2.637952,-1.4528,16.18989,1.293504e-13,0,0,0.001556468
"1972",82.125,1.956501,-1.749909,13.75156,1.293504e-13,0,0,0
"1973",82.16667,1.557603,-1.823981,13.47509,1.293504e-13,0,0,0.1161552
"1974",82.20833,1.243471,-2.088169,12.98743,1.293504e-13,0,0,0
"1975",82.25,1.185298,-2.456058,12.71735,1.293504e-13,0,0,0.01153617
"1976",82.29167,1.358985,-2.59021,12.478,1.293504e-13,0,0,0
"1977",82.33333,1.669793,-2.744937,12.35129,1.293504e-13,0,0,0.05230952
"1978",82.375,1.865918,-2.78938,10.3763,1.293504e-13,0,0,0.02539179
"1979",82.41667,1.958994,-3.008303,12.81463,1.293504e-13,0,0,0.07919674
"1980",82.45833,2.061212,-3.462608,13.19606,0.05487393,0.3023088,0.03798134,0.6722415
"1981",82.5,2.741001,-3.766301,13.65045,49.97186,69.36978,42.86194,0.7207666
"1982",82.54167,3.644339,-4.065057,14.67314,195.4975,222.4791,161.2118,0.2638518
"1983",82.58333,5.772627,-3.842842,15.48079,356.2964,397.536,313.8778,0.1184441
"1984",82.625,6.328591,-3.609105,21.41086,491.6887,567.6955,470.4179,0.911495
"1985",82.66667,6.547985,-3.48236,22.78042,583.5843,651.2134,534.3785,0.6138892
"1986",82.70833,7.162122,-3.661778,23.53432,623.1118,689.9492,568.4097,0.8784429
"1987",82.75,7.586783,-3.620627,23.99383,609.686,608.0235,432.9113,0.9338349
"1988",82.79167,7.828615,-3.550671,23.26297,543.5629,534.1796,402.8301,0.8653808
"1989",82.83333,7.659083,-3.922675,22.37851,430.0653,438.5694,336.5526,0.7854058
"1990",82.875,6.88788,-4.466689,20.56353,282.3812,285.581,176.2904,0.9684434
"1991",82.91667,5.560712,-4.287271,18.43239,123.7407,120.339,54.42726,0.9415562
"1992",82.95833,4.378977,-4.235421,18.55911,13.82823,17.05021,4.196938,0.8623289
"1993",83,3.785616,-4.113615,18.36967,1.293504e-13,0,0,0.9384127
"1994",83.04167,3.287824,-4.089747,18.1188,1.293504e-13,0,0,0.9923092
"1995",83.08333,3.055133,-4.191801,18.12648,1.293504e-13,0,0,0.7416111
"1996",83.125,3.069261,-4.220607,16.6814,1.293504e-13,0,0,0.6500847
"1997",83.16667,2.92466,-3.996746,16.44845,1.293504e-13,0,0,0.6269208
"1998",83.20833,2.825767,-3.747372,16.13998,1.293504e-13,0,0,0.5515694
"1999",83.25,2.662884,-3.484006,16.07086,1.293504e-13,0,0,0.5915798
"2000",83.29167,2.702773,-3.32681,16.25645,1.293504e-13,0,0,0.296263
"2001",83.33333,3.119954,-3.021471,16.36525,1.293504e-13,0,0,0.4639342
"2002",83.375,3.091699,-2.734238,14.5797,1.293504e-13,0,0,0.5070117
"2003",83.41667,3.247103,-3.133401,15.54607,1.293504e-13,0,0,0.3555003
"2004",83.45833,3.633536,-2.962214,15.24656,0.01829131,0.1813853,0.01899067,0.2416645
"2005",83.5,3.738246,-2.801725,15.51151,47.42937,65.58085,39.2917,0.1277524
"2006",83.54167,5.465974,-3.065091,15.76751,194.272,225.5022,161.3447,0.2362016
"2007",83.58333,5.849914,-2.938346,16.11438,359.9913,410.7368,327.0383,0.31079
"2008",83.625,6.247981,-2.102161,19.3194,500.9441,496.2096,357.0056,0.1400821
"2009",83.66667,6.420006,-1.642917,20.32801,599.0038,679.0862,587.0206,0.04617521
"2010",83.70833,6.243826,-1.653616,20.50081,644.1102,698.7162,592.319,0.006164833
"2011",83.75,6.196456,-1.801759,20.81824,634.3792,721.1273,637.5738,0.008453756
"2012",83.79167,6.363495,-1.764724,21.00255,567.6159,641.0356,551.8309,0.01153617
"2013",83.83333,6.269588,-1.797644,20.2845,451.1918,518.1572,433.7849,0.008453756
"2014",83.875,5.862379,-1.753201,18.75366,297.8923,359.2436,294.1845,0
"2015",83.91667,5.301429,-1.935911,15.20048,130.7646,178.342,130.4279,0.3322448
"2016",83.95833,4.546846,-2.01739,13.99092,13.93798,24.7087,13.50237,0.2469138
"2017",84,4.417204,-1.833034,13.59925,1.293504e-13,0,0,0.01693803
"2018",84.04167,3.762347,-1.657731,13.05271,1.293504e-13,0,0,0.170067
"2019",84.08333,3.347659,-1.683245,12.57912,1.293504e-13,0,0,0.05237056
"2020",84.125,3.491428,-1.893114,10.09343,1.293504e-13,0,0,0.5205927
"2021",84.16667,3.760685,-2.000107,9.284495,1.293504e-13,0,0,0.8222422
"2022",84.20833,3.863733,-1.87007,8.905625,1.293504e-13,0,0,0.7515603
"2023",84.25,3.606943,-1.783653,8.39236,1.293504e-13,0,0,0.829994
"2024",84.29167,3.457356,-1.669254,8.05573,1.293504e-13,0,0,0.910732
"2025",84.33333,3.257907,-1.746617,7.816377,1.293504e-13,0,0,0.9069171
"2026",84.375,2.989481,-1.844556,5.609721,1.293504e-13,0,0,0.8807624
"2027",84.41667,2.947098,-2.056072,6.300901,1.293504e-13,0,0,0.839165
"2028",84.45833,2.909702,-2.056072,6.103787,0.01829131,0.1007696,0,0.6261578
"2029",84.5,2.942943,-2.302154,6.752728,46.88063,69.34963,37.63951,0.4415638
"2030",84.54167,3.576194,-2.063479,8.204206,193.394,235.6598,158.6481,0.8637328
"2031",84.58333,4.298366,-1.19355,10.51838,357.5037,387.58,254.7408,0.8969069
"2032",84.625,4.1413,-0.2330887,15.57167,496.9566,554.0513,420.3585,0.8945875
"2033",84.66667,3.492259,0.2212168,16.38701,593.7542,674.3904,572.2079,0.3831505
"2034",84.70833,2.953747,-0.1680703,17.14731,638.0192,711.5945,595.3005,0.6192605
"2035",84.75,2.563159,-0.5219677,17.86281,624.8312,651.9188,490.0732,0.876154
"2036",84.79167,2.534073,-0.7351291,18.1828,557.0253,596.0521,448.0659,0.7915401
"2037",84.83333,2.796681,-1.075035,18.5783,441.2779,438.2268,343.3513,0.4531
"2038",84.875,3.129927,-1.091496,18.45415,289.4234,351.0208,280.91,0
"2039",84.91667,3.173141,-0.9474676,15.2184,124.6736,170.9254,124.8257,0
"2040",84.95833,2.25152,-1.135115,14.53746,12.18201,22.45146,12.17302,0
"2041",85,2.20332,-1.406711,13.05015,1.293504e-13,0,0,0.6108068
"2042",85.04167,2.20332,-1.223178,11.13788,1.293504e-13,0,0,1
"2043",85.08333,1.742094,-1.22647,10.83581,1.293504e-13,0,0,1
"2044",85.125,1.13045,-1.302188,9.055381,1.293504e-13,0,0,0.9984435
"2045",85.16667,0.8911108,-1.540863,9.052821,1.293504e-13,0,0,0.9984435
"2046",85.20833,0.9351558,-1.889822,7.620543,1.293504e-13,0,0,1
"2047",85.25,1.384747,-2.178701,8.576675,1.293504e-13,0,0,1
"2048",85.29167,1.367296,-2.41573,9.164178,1.293504e-13,0,0,1
"2049",85.33333,1.860101,-2.72107,9.400971,1.293504e-13,0,0,0.9923092
"2050",85.375,2.270634,-3.125171,9.217936,1.293504e-13,0,0,1
"2051",85.41667,2.721056,-3.932551,11.60251,1.293504e-13,0,0,1
"2052",85.45833,2.752636,-4.67162,11.93146,1.293504e-13,0.02015392,0,0.9607526
"2053",85.5,2.793356,-5.813968,12.23481,41.99685,30.51303,12.93265,0.9500099
"2054",85.54167,2.106088,-6.746447,13.77844,179.5109,159.7601,58.22539,1
"2055",85.58333,2.754298,-8.055044,14.62962,337.749,262.4242,79.09614,1
"2056",85.625,3.99753,-8.034468,17.31882,473.3608,291.1032,29.13169,1
"2057",85.66667,4.118031,-7.73489,16.13486,565.7136,253.6975,11.86917,0.9984435
"2058",85.70833,4.998931,-8.379313,15.92366,605.4058,320.1248,51.00894,0.3878809
"2059",85.75,6.208922,-8.171089,16.83372,590.6081,338.6261,77.25404,0.1138663
"2060",85.79167,7.06406,-8.429517,19.12741,525.5093,516.686,394.3223,0.1208246
"2061",85.83333,7.205336,-7.38017,18.18024,415.4322,393.6262,294.3364,0.0422993
"2062",85.875,6.371805,-6.82381,16.98987,268.0774,284.3919,220.3108,0.06000031
"2063",85.91667,4.699757,-6.569498,15.86862,111.8514,110.6047,66.1445,0.4761723
"2064",85.95833,7.073201,-5.399167,15.69071,9.548064,15.15575,7.444343,0.4215128
"2065",86,7.243564,-5.183537,15.75343,1.293504e-13,0,0,0.1730884
"2066",86.04167,7.174588,-5.131687,15.72015,1.293504e-13,0,0,0.2276563
"2067",86.08333,7.070708,-4.912764,15.89294,1.293504e-13,0,0,0.3414921
"2068",86.125,7.314202,-4.467512,15.2376,1.293504e-13,0,0,0.1776967
"2069",86.16667,7.298413,-4.343236,15.09809,1.293504e-13,0,0,0.3845849
"2070",86.20833,7.191209,-4.317723,14.30963,1.293504e-13,0,0,0.2638213
"2071",86.25,7.111429,-4.38521,13.86932,1.293504e-13,0,0,0.4538019
"2072",86.29167,6.673472,-4.913587,13.53653,1.293504e-13,0,0,0.4038729
"2073",86.33333,6.54383,-5.093828,13.10006,1.293504e-13,0,0,0.467688
"2074",86.375,6.70339,-5.451017,11.23388,1.293504e-13,0,0,0.5338379
"2075",86.41667,6.154074,-5.398344,12.94519,1.293504e-13,0,0,0.5599316
"2076",86.45833,5.969583,-5.851004,12.92855,1.293504e-13,0,0,0.5253231
"2077",86.5,6.221388,-5.768702,13.37142,40.66158,39.72337,9.115521,0.6360154
"2078",86.54167,6.250474,-5.841128,13.72085,178.322,144.7051,20.87075,0.4292646
"2079",86.58333,8.009781,-5.207404,14.00756,338.627,319.8427,181.4748,0.3838524
"2080",86.625,8.939712,-4.664213,15.51023,477.2386,527.7505,434.6774,0.4746158
"2081",86.66667,9.041099,-4.850215,15.34128,575.28,595.9312,485.7813,0.2430989
"2082",86.70833,9.854685,-4.81894,15.12497,620.4778,649.2584,537.6259,0.5076832
"2083",86.75,9.965213,-4.962145,14.46706,608.2775,627.855,490.6619,0.2869852
"2084",86.79167,9.761609,-5.133333,14.30835,542.9044,583.8187,479.4384,0.1369386
"2085",86.83333,9.474901,-5.35884,14.08052,426.7729,493.7508,404.8241,0.08081425
"2086",86.875,8.557435,-5.094651,11.7753,274.0221,328.0655,256.45,0.04846413
"2087",86.91667,6.602003,-4.808241,10.32766,112.0526,147.8491,101.9229,0.07001053
"2088",86.95833,7.185391,-4.700426,10.09983,8.65179,15.31698,6.437837,0.004608365
"2089",87,8.038867,-5.959642,9.408651,1.293504e-13,0,0,0
"2090",87.04167,9.032789,-6.430408,9.0925,1.293504e-13,0,0,0.02539179
"2091",87.08333,9.05024,-5.407398,9.070741,1.293504e-13,0,0,0.1438054
"2092",87.125,8.306462,-4.522654,8.092849,1.293504e-13,0,0,0.25375
"2093",87.16667,7.010043,-4.000038,8.181167,1.293504e-13,0,0,0.2875956
"2094",87.20833,6.012797,-4.102915,8.090289,1.293504e-13,0,0,0.5745807
"2095",87.25,5.456833,-4.331714,8.41924,1.293504e-13,0,0,0.6753849
"2096",87.29167,5.170956,-4.467512,8.639393,1.293504e-13,0,0,0.4808417
"2097",87.33333,5.152673,-4.086455,8.452519,1.293504e-13,0,0,0.4477591
"2098",87.375,4.997269,-3.484006,7.541185,1.293504e-13,0,0,0.5192498
"2099",87.41667,4.924969,-2.872505,8.292523,1.293504e-13,0,0,0.4077182
"2100",87.45833,4.754606,-2.317791,8.170927,1.293504e-13,0,0,0.3101491
"2101",87.5,4.303352,-2.15648,8.297643,38.63125,45.2657,19.56039,0.5370424
"2102",87.54167,6.346043,-2.070063,8.992663,175.1393,179.2691,95.84591,0.3646865
"2103",87.58333,8.221696,-1.195196,10.08575,334.8407,354.2857,267.0088,0.584591
"2104",87.625,8.780153,-0.4141524,13.05143,471.6597,453.7654,270.3892,0.5322814
"2105",87.66667,7.467113,-0.8668119,13.20502,567.4513,506.6493,356.4359,0.4107701
"2106",87.70833,8.10535,-0.6511814,14.34803,613.7466,661.7337,549.4001,0.2000061
"2107",87.75,8.512559,-0.4775247,14.41203,606.7411,689.8686,598.5859,0.1662063
"2108",87.79167,8.560759,-0.6651727,13.84628,541.0387,597.9063,500.8789,0.1707994
"2109",87.83333,8.149395,-0.6972703,13.25878,427.6874,464.2253,359.7782,0.02459829
"2110",87.875,7.563514,-0.6149686,11.18652,275.0464,331.4513,260.9128,0.03540201
"2111",87.91667,6.416681,-0.8906794,9.281935,111.1014,151.9605,104.7905,0.001556468
"2112",87.95833,5.129404,-0.9417064,8.432039,7.883555,15.9619,7.9381,0.006164833
"2113",88,4.440473,-1.024831,7.748539,1.293504e-13,0,0,0
"2114",88.04167,3.985896,-1.412472,6.67849,1.293504e-13,0,0,0
"2115",88.08333,3.858747,-1.698882,6.239463,1.293504e-13,0,0,0
"2116",88.125,3.73326,-1.895583,4.318239,1.293504e-13,0,0,0
"2117",88.16667,3.487273,-1.982823,4.185122,1.293504e-13,0,0,0
"2118",88.20833,3.401676,-1.97377,3.903531,1.293504e-13,0,0,0.003082416
"2119",88.25,3.215524,-1.796821,3.845932,1.293504e-13,0,0,0.4992447
"2120",88.29167,2.986157,-1.656085,3.532341,1.293504e-13,0,0,0.7000137
"2121",88.33333,2.880615,-1.422348,3.410745,1.293504e-13,0,0,0.7438695
"2122",88.375,2.567314,-1.37379,2.148702,1.293504e-13,0,0,0.8861642
"2123",88.41667,2.360386,-1.40095,3.326267,1.293504e-13,0,0,0.8054263
"2124",88.45833,2.268972,-1.510411,3.127873,1.293504e-13,0,0,0.9361543
"2125",88.5,2.5482,-1.924389,3.675697,38.53979,48.87325,14.62282,0.9099995
"2126",88.54167,3.990882,-1.222355,4.653589,179.2914,152.0613,73.32298,0.9215357
"2127",88.58333,5.032172,-0.2544871,6.062828,341.7731,326.0299,178.5693,0.9800101
"2128",88.625,5.416943,0.5726452,10.44158,479.8542,458.7435,264.0843,0.9899898
"2129",88.66667,5.403646,0.661531,10.72317,575.7922,393.5052,156.673,0.9569072
"2130",88.70833,5.618885,0.7232573,11.34523,619.3072,555.0792,275.1178,0.9661545
"2131",88.75,5.864041,0.8393027,11.59227,605.9728,476.5192,161.5916,0.9661545
"2132",88.79167,5.855731,0.7314875,11.303,537.0512,322.0999,62.11848,0.9699998
"2133",88.83333,5.689523,0.89856,11.15836,419.3283,263.9155,57.94053,0.9861444
"2134",88.875,5.431071,1.136412,10.98557,266.7788,186.9276,42.44415,0.9261441
"2135",88.91667,4.219417,1.282909,9.070741,105.0836,85.85569,29.16967,0.3845238
"2136",88.95833,2.697787,0.4310862,8.355241,6.603163,12.19312,4.329873,0.008453756
"2137",89,2.396951,-0.1680703,7.264713,1.293504e-13,0,0,0
"2138",89.04167,2.449307,-0.7244299,5.503484,1.293504e-13,0,0,0
"2139",89.08333,2.533242,-1.077504,4.551192,1.293504e-13,0,0,0
"2140",89.125,2.825767,-1.277497,3.013956,1.293504e-13,0,0,0
"2141",89.16667,2.942112,-1.220709,2.658127,1.293504e-13,0,0,0
"2142",89.20833,2.971199,-1.163098,2.229339,1.293504e-13,0,0,0.03384554
"2143",89.25,2.85236,-1.10631,2.224219,1.293504e-13,0,0,0.1115163
"2144",89.29167,2.89225,-1.233878,1.895269,1.293504e-13,0,0,0.166893
"2145",89.33333,2.906378,-1.382021,1.407603,1.293504e-13,0,0,0.1961302
"2146",89.375,2.743494,-1.376259,0.166039,1.293504e-13,0,0,0.159248
"2147",89.41667,2.362048,-1.265975,-0.0873936,1.293504e-13,0,0,0.10938
"2148",89.45833,1.929077,-1.340047,-0.1270724,1.293504e-13,0,0,0.1855401
"2149",89.5,1.942374,-1.693121,0.5628275,36.6192,55.72558,33.93633,0.1755299
"2150",89.54167,2.50831,-0.5812249,2.481492,176.0722,227.3966,167.5737,0.06473075
"2151",89.58333,1.732121,0.1529064,3.962409,338.5722,412.591,344.6996,0.0262158
"2152",89.625,0.8271209,0.5940436,10.42366,477.3849,558.1426,482.7808,0.07391696
"2153",89.66667,0.697479,1.013782,11.62683,573.524,664.253,586.5838,0.7661789
"2154",89.70833,0.3102154,0.7849836,11.95834,616.9659,685.6766,564.7066,0.2160896
"2155",89.75,0.0434522,0.1405611,11.96986,603.7047,641.0558,502.9679,0.08630766
"2156",89.79167,-0.2166626,-0.3219745,12.34105,535.8074,618.9066,539.8288,0.03540201
